month,date,time,user,command,working,non-working,class
Feb,,6,17:30:01,heavyfeather-Extensa-2540 CRON[19987]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,6,17:30:01,heavyfeather-Extensa-2540 CRON[19987]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,6,17:55:01,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,7,11:26:53,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,7,11:26:54,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,7,11:29:05,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,7,11:29:05,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,7,11:30:01,heavyfeather-Extensa-2540 CRON[21639]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,11:30:01,heavyfeather-Extensa-2540 CRON[21639]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,11:33:18,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/1   PWD=/var/log   USER=root   COMMAND=/usr/bin/less boot.log,0,1,abnormal
Feb,,7,11:33:18,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,7,11:33:23,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,7,11:45:48,heavyfeather-Extensa-2540 PackageKit: uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0),0,1,abnormal
Feb,,7,11:45:48,heavyfeather-Extensa-2540 PackageKit: uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh,0,1,abnormal
Feb,,7,12:17:01,heavyfeather-Extensa-2540 CRON[24025]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,12:17:01,heavyfeather-Extensa-2540 CRON[24025]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,12:30:01,heavyfeather-Extensa-2540 CRON[24102]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,12:30:01,heavyfeather-Extensa-2540 CRON[24102]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,13:17:01,heavyfeather-Extensa-2540 CRON[24340]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,13:17:01,heavyfeather-Extensa-2540 CRON[24340]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,13:30:01,heavyfeather-Extensa-2540 CRON[24449]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,13:30:01,heavyfeather-Extensa-2540 CRON[24449]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,14:06:48,heavyfeather-Extensa-2540 systemd-logind[780]: Power key pressed.,0,1,abnormal
Feb,,7,14:17:01,heavyfeather-Extensa-2540 CRON[24972]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,14:17:01,heavyfeather-Extensa-2540 CRON[24972]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,14:30:01,heavyfeather-Extensa-2540 CRON[25128]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,14:30:01,heavyfeather-Extensa-2540 CRON[25128]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,15:17:01,heavyfeather-Extensa-2540 CRON[25910]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,15:17:01,heavyfeather-Extensa-2540 CRON[25910]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,15:30:01,heavyfeather-Extensa-2540 CRON[26006]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,15:30:01,heavyfeather-Extensa-2540 CRON[26006]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,16:17:01,heavyfeather-Extensa-2540 CRON[26403]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,16:17:01,heavyfeather-Extensa-2540 CRON[26403]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,16:19:44,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,7,16:20:14,heavyfeather-Extensa-2540 systemd-logind[780]: Delay lock is active (UID 1000/heavyfeather  PID 1646/ksmserver) but inhibitor timeout is reached.,0,1,abnormal
Feb,,7,16:35:48,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,7,16:35:49,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,7,16:36:31,heavyfeather-Extensa-2540 CRON[26881]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,16:36:31,heavyfeather-Extensa-2540 CRON[26881]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,17:17:01,heavyfeather-Extensa-2540 CRON[27962]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,17:17:01,heavyfeather-Extensa-2540 CRON[27962]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,17:30:01,heavyfeather-Extensa-2540 CRON[28170]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,17:30:01,heavyfeather-Extensa-2540 CRON[28170]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,17:46:47,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,7,19:04:34,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,7,19:04:35,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,7,19:04:44,heavyfeather-Extensa-2540 CRON[29121]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,19:04:44,heavyfeather-Extensa-2540 CRON[29121]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,19:17:01,heavyfeather-Extensa-2540 CRON[29209]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,7,19:17:01,heavyfeather-Extensa-2540 CRON[29209]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,7,19:17:34,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,8,00:59:40,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,8,00:59:41,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,8,01:17:01,heavyfeather-Extensa-2540 CRON[29847]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,01:17:01,heavyfeather-Extensa-2540 CRON[29847]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,01:27:56,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,8,15:39:21,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,8,15:39:22,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,8,16:17:01,heavyfeather-Extensa-2540 CRON[31304]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,16:17:01,heavyfeather-Extensa-2540 CRON[31304]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,16:30:01,heavyfeather-Extensa-2540 CRON[31552]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,16:30:01,heavyfeather-Extensa-2540 CRON[31552]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,17:17:01,heavyfeather-Extensa-2540 CRON[32501]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,17:17:01,heavyfeather-Extensa-2540 CRON[32501]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,17:30:01,heavyfeather-Extensa-2540 CRON[32692]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,17:30:01,heavyfeather-Extensa-2540 CRON[32692]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,17:47:48,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,8,18:00:56,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,8,20:41:14,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 CRON[33569]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 CRON[33569]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 CRON[33571]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 CRON[33571]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 CRON[33573]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 CRON[33573]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,20:41:15,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,8,20:49:13,heavyfeather-Extensa-2540 systemd-logind[780]: Watching system buttons on /dev/input/event7 (TT M-3 (AVRCP)),0,1,abnormal
Feb,,8,21:17:01,heavyfeather-Extensa-2540 CRON[34186]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,21:17:01,heavyfeather-Extensa-2540 CRON[34186]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,21:30:01,heavyfeather-Extensa-2540 CRON[34353]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,21:30:01,heavyfeather-Extensa-2540 CRON[34353]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,22:17:01,heavyfeather-Extensa-2540 CRON[34835]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,22:17:02,heavyfeather-Extensa-2540 CRON[34835]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,22:30:01,heavyfeather-Extensa-2540 CRON[34920]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,22:30:01,heavyfeather-Extensa-2540 CRON[34920]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,23:17:01,heavyfeather-Extensa-2540 CRON[35512]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,23:17:01,heavyfeather-Extensa-2540 CRON[35512]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,8,23:30:01,heavyfeather-Extensa-2540 CRON[35660]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,8,23:30:02,heavyfeather-Extensa-2540 CRON[35660]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,00:16:03,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,9,00:17:01,heavyfeather-Extensa-2540 CRON[36116]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,00:17:01,heavyfeather-Extensa-2540 CRON[36116]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,01:03:02,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,,9,11:04:19,heavyfeather-Extensa-2540 systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,,9,11:04:20,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,9,11:17:01,heavyfeather-Extensa-2540 CRON[37986]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,11:17:01,heavyfeather-Extensa-2540 CRON[37986]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,11:30:01,heavyfeather-Extensa-2540 CRON[38122]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,11:30:01,heavyfeather-Extensa-2540 CRON[38122]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,11:59:06,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,9,12:17:01,heavyfeather-Extensa-2540 CRON[39281]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,12:17:01,heavyfeather-Extensa-2540 CRON[39281]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,12:30:01,heavyfeather-Extensa-2540 CRON[39466]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,12:30:01,heavyfeather-Extensa-2540 CRON[39466]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,13:10:16,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,9,13:17:01,heavyfeather-Extensa-2540 CRON[40446]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,13:17:01,heavyfeather-Extensa-2540 CRON[40446]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,13:30:01,heavyfeather-Extensa-2540 CRON[40833]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,13:30:01,heavyfeather-Extensa-2540 CRON[40833]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,14:17:01,heavyfeather-Extensa-2540 CRON[42278]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,14:17:01,heavyfeather-Extensa-2540 CRON[42278]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,14:30:01,heavyfeather-Extensa-2540 CRON[43115]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,14:30:01,heavyfeather-Extensa-2540 CRON[43115]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,14:30:41,heavyfeather-Extensa-2540 sudo: heavyfeather : TTY=pts/3   PWD=/home/heavyfeather/Dowloads   USER=root   COMMAND=/usr/bin/chmod +x Anaconda3-2022.10-Linux-x86_64.sh,0,1,abnormal
Feb,,9,14:30:41,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by heavyfeather(uid=1000),0,1,abnormal
Feb,,9,14:30:41,heavyfeather-Extensa-2540 sudo: pam_unix(sudo:session): session closed for user root,0,1,abnormal
Feb,,9,15:17:02,heavyfeather-Extensa-2540 CRON[46606]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,15:17:02,heavyfeather-Extensa-2540 CRON[46606]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,15:30:01,heavyfeather-Extensa-2540 CRON[46800]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,15:30:01,heavyfeather-Extensa-2540 CRON[46800]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,16:03:19,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,9,16:17:01,heavyfeather-Extensa-2540 CRON[49121]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,16:17:01,heavyfeather-Extensa-2540 CRON[49121]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,16:30:01,heavyfeather-Extensa-2540 CRON[49723]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,16:30:01,heavyfeather-Extensa-2540 CRON[49723]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,17:17:01,heavyfeather-Extensa-2540 CRON[59471]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,17:17:01,heavyfeather-Extensa-2540 CRON[59471]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,17:30:01,heavyfeather-Extensa-2540 CRON[59979]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,17:30:01,heavyfeather-Extensa-2540 CRON[59979]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,18:52:30,heavyfeather-Extensa-2540 systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,,9,18:53:01,heavyfeather-Extensa-2540 CRON[60725]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,,9,18:53:01,heavyfeather-Extensa-2540 CRON[60725]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,,9,19:14:54,heavyfeather-Extensa-2540 systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,10,01:10:07,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,10,01:10:08,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,10,01:17:01,heavyfeather-Extensa-2540,CRON[62425]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,10,01:17:01,heavyfeather-Extensa-2540,CRON[62425]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,10,01:42:09,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,10,13:56:39,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,1,0,normal
Feb,10,13:56:40,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,10,14:40:14,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,10,14:40:43,heavyfeather-Extensa-2540,CRON[63258]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,14:40:43,heavyfeather-Extensa-2540,CRON[63258]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,15:17:01,heavyfeather-Extensa-2540,CRON[65487]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,15:17:01,heavyfeather-Extensa-2540,CRON[65487]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,15:30:01,heavyfeather-Extensa-2540,CRON[65592]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,15:30:02,heavyfeather-Extensa-2540,CRON[65592]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,15:44:22,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,10,16:17:01,heavyfeather-Extensa-2540,CRON[66340]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,16:17:01,heavyfeather-Extensa-2540,CRON[66340]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,16:30:01,heavyfeather-Extensa-2540,CRON[66452]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,16:30:01,heavyfeather-Extensa-2540,CRON[66452]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,17:17:01,heavyfeather-Extensa-2540,CRON[67416]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,17:17:01,heavyfeather-Extensa-2540,CRON[67416]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,17:30:01,heavyfeather-Extensa-2540,CRON[67989]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,17:30:01,heavyfeather-Extensa-2540,CRON[67989]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,17:42:38,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,1,0,normal
Feb,10,18:24:29,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,1,0,normal
Feb,10,18:24:29,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,10,18:24:33,heavyfeather-Extensa-2540,unix_chkpwd[68641]: password check failed for user (heavyfeather),1,0,normal
Feb,10,18:24:33,heavyfeather-Extensa-2540,kcheckpass[68639]: pam_unix(kde:auth): authentication failure  logname= uid=1000 euid=1000 tty=:0 ruser= rhost=  user=heavyfeather,1,0,normal
Feb,10,18:24:33,heavyfeather-Extensa-2540,kcheckpass[68639]: Authentication failure for heavyfeather (invoked by uid 1000),1,0,normal
Feb,10,18:30:01,heavyfeather-Extensa-2540,CRON[69225]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,10,18:30:01,heavyfeather-Extensa-2540,CRON[69225]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,10,18:31:36,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,1,0,normal
Feb,10,22:21:14,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,0,1,abnormal
Feb,10,22:21:15,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,0,1,abnormal
Feb,10,22:30:01,heavyfeather-Extensa-2540,CRON[69886]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),0,1,abnormal
Feb,10,22:30:01,heavyfeather-Extensa-2540,CRON[69886]: pam_unix(cron:session): session closed for user root,0,1,abnormal
Feb,10,23:13:25,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,0,1,abnormal
Feb,11,12:51:42,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,1,0,normal
Feb,11,12:51:44,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,11,13:17:01,heavyfeather-Extensa-2540,CRON[70745]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,11,13:17:01,heavyfeather-Extensa-2540,CRON[70745]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,11,13:30:01,heavyfeather-Extensa-2540,CRON[70993]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,11,13:30:01,heavyfeather-Extensa-2540,CRON[70993]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,11,13:40:53,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,11,14:48:45,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,11,14:49:19,heavyfeather-Extensa-2540,CRON[71986]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,11,14:49:19,heavyfeather-Extensa-2540,CRON[71986]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,11,14:57:47,heavyfeather-Extensa-2540,systemd-logind[780]: Power key pressed.,1,0,normal
Feb,11,15:17:01,heavyfeather-Extensa-2540,CRON[72282]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,11,15:17:01,heavyfeather-Extensa-2540,CRON[72282]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,11,15:30:01,heavyfeather-Extensa-2540,CRON[73166]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,11,15:30:01,heavyfeather-Extensa-2540,CRON[73166]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,11,16:02:04,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,11,16:17:01,heavyfeather-Extensa-2540,CRON[74188]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,11,16:17:01,heavyfeather-Extensa-2540,CRON[74188]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,11,16:28:31,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,1,0,normal
Feb,12,12:26:47,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,1,0,normal
Feb,12,12:26:48,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,12,12:30:01,heavyfeather-Extensa-2540,CRON[74780]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,12:30:01,heavyfeather-Extensa-2540,CRON[74780]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,12:43:19,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,1,0,normal
Feb,12,13:44:53,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,1,0,normal
Feb,12,13:44:54,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,12,13:45:30,heavyfeather-Extensa-2540,CRON[75145]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,13:45:30,heavyfeather-Extensa-2540,CRON[75145]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,13:46:49,heavyfeather-Extensa-2540,systemd-logind[780]: Watching system buttons on /dev/input/event7 (TT M-3 (AVRCP)),1,0,normal
Feb,12,14:17:01,heavyfeather-Extensa-2540,CRON[75658]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,14:17:01,heavyfeather-Extensa-2540,CRON[75658]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,14:30:01,heavyfeather-Extensa-2540,CRON[75846]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,14:30:01,heavyfeather-Extensa-2540,CRON[75846]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,15:17:01,heavyfeather-Extensa-2540,CRON[76297]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,15:17:01,heavyfeather-Extensa-2540,CRON[76297]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,15:30:01,heavyfeather-Extensa-2540,CRON[76477]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,15:30:01,heavyfeather-Extensa-2540,CRON[76477]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,15:30:43,heavyfeather-Extensa-2540,systemd-logind[780]: Lid closed.,1,0,normal
Feb,12,17:45:38,heavyfeather-Extensa-2540,systemd-logind[780]: Lid opened.,1,0,normal
Feb,12,17:45:39,heavyfeather-Extensa-2540,systemd-logind[780]: Operation 'sleep' finished.,1,0,normal
Feb,12,17:45:49,heavyfeather-Extensa-2540,CRON[76748]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
Feb,12,17:45:49,heavyfeather-Extensa-2540,CRON[76748]: pam_unix(cron:session): session closed for user root,1,0,normal
Feb,12,17:45:49,heavyfeather-Extensa-2540,CRON[76750]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0),1,0,normal
